cliente_id,monto,fecha,tipo_operacion,sector_actividad,frecuencia_mensual,EsEfectivo,EsInternacional,SectorAltoRiesgo,fecha_dt,mes,dia_semana,fin_de_mes,quincena,MontoRelevante,EsEstructurada,fraccion,umbral_aviso_mxn,limite_efectivo_mxn,monto_6m,ops_6m,Acum6mAlcanzaAviso,clasificacion_lfpiorpi
CLT92578,3687.7,2025-08-16,transferencia_nacional,casa_cambio,2,0,0,1,2025-08-16,8,5,0,1,0,0,casa_cambio,inf,inf,3687.7,1,0,inusual
CLT92578,127152.51,2025-10-10,efectivo,notaria,2,1,0,0,2025-10-10,10,4,0,0,0,0,notaria,inf,inf,127152.51,1,0,relevante
CLT92719,6670.97,2024-12-24,tarjeta,traslado_valores,4,0,0,1,2024-12-24,12,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,6670.97,1,0,inusual
CLT92719,151822.55,2025-03-09,efectivo,arte_antiguedades,4,1,0,0,2025-03-09,3,6,0,0,0,0,arte_antiguedades,inf,inf,151822.55,1,0,relevante
CLT92719,12530.14,2025-08-19,efectivo,arte_antiguedades,4,1,0,0,2025-08-19,8,1,0,0,0,0,arte_antiguedades,inf,inf,164352.69,2,0,relevante
CLT92719,67531.78,2025-08-09,efectivo,casa_cambio,4,1,0,1,2025-08-09,8,5,0,0,0,0,casa_cambio,inf,inf,67531.78,1,0,inusual
CLT92727,36610.91,2024-11-07,tarjeta,inmobiliaria,3,0,0,0,2024-11-07,11,3,0,0,0,0,V_inmuebles,907948.5,907948.5,36610.91,1,0,relevante
CLT92727,48889.19,2025-07-16,transferencia_nacional,arte_antiguedades,3,0,0,0,2025-07-16,7,2,0,1,0,0,arte_antiguedades,inf,inf,48889.19,1,0,relevante
CLT92727,780.66,2024-11-12,transferencia_nacional,casa_cambio,3,0,0,1,2024-11-12,11,1,0,0,0,0,casa_cambio,inf,inf,780.66,1,0,inusual
CLT92960,29998.36,2024-11-09,transferencia_nacional,inmobiliaria,3,0,0,0,2024-11-09,11,5,0,0,0,0,V_inmuebles,907948.5,907948.5,29998.36,1,0,relevante
CLT92960,158073.95,2025-08-16,efectivo,joyeria_metales,3,1,0,0,2025-08-16,8,5,0,1,0,0,XI_joyeria,363179.4,363179.4,158073.95,1,0,relevante
CLT92960,155009.82,2025-07-05,efectivo,transmision_dinero,3,1,0,0,2025-07-05,7,5,0,0,0,0,transmision_dinero,inf,inf,155009.82,1,0,relevante
CLT93066,11605.55,2024-12-30,transferencia_nacional,joyeria_metales,3,0,0,0,2024-12-30,12,0,0,0,0,0,XI_joyeria,363179.4,363179.4,11605.55,1,0,relevante
CLT93066,24693.62,2025-05-16,transferencia_nacional,arte_antiguedades,3,0,0,0,2025-05-16,5,4,0,1,0,0,arte_antiguedades,inf,inf,24693.62,1,0,relevante
CLT93066,9216.64,2025-07-31,transferencia_nacional,transmision_dinero,3,0,0,0,2025-07-31,7,3,1,0,0,0,transmision_dinero,inf,inf,9216.64,1,0,relevante
CLT93130,135435.67,2025-10-04,efectivo,automotriz,3,1,0,0,2025-10-04,10,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,135435.67,1,0,relevante
CLT93130,23162.95,2024-11-21,transferencia_nacional,servicios_financieros,3,0,0,0,2024-11-21,11,3,0,0,0,0,servicios_financieros,inf,inf,23162.95,1,0,relevante
CLT93130,122574.8,2025-09-23,transferencia_nacional,transmision_dinero,3,0,0,0,2025-09-23,9,1,0,0,0,0,transmision_dinero,inf,inf,122574.8,1,0,relevante
CLT93136,158412.33,2025-05-31,tarjeta,inmobiliaria,4,0,0,0,2025-05-31,5,5,1,0,0,0,V_inmuebles,907948.5,907948.5,158412.33,1,0,relevante
CLT93136,70422.37,2025-10-11,tarjeta,inmobiliaria,4,0,0,0,2025-10-11,10,5,0,0,0,0,V_inmuebles,907948.5,907948.5,228834.69999999998,2,0,relevante
CLT93136,145520.14,2025-06-22,transferencia_nacional,servicios_financieros,4,0,0,0,2025-06-22,6,6,0,0,0,0,servicios_financieros,inf,inf,145520.14,1,0,relevante
CLT93136,167749.23,2025-09-18,efectivo,servicios_financieros,4,1,0,0,2025-09-18,9,3,0,0,0,0,servicios_financieros,inf,inf,313269.37,2,0,relevante
CLT93202,2966920.31,2025-05-05,transferencia_nacional,automotriz,5,0,0,0,2025-05-05,5,0,0,0,1,0,VIII_vehiculos,726358.8,363179.4,2966920.31,1,0,preocupante
CLT93202,3394.02,2025-02-24,transferencia_nacional,joyeria_metales,5,0,0,0,2025-02-24,2,0,0,0,0,0,XI_joyeria,363179.4,363179.4,3394.02,1,0,relevante
CLT93202,615.25,2025-02-18,efectivo,activos_virtuales,5,1,0,1,2025-02-18,2,1,0,0,0,0,XVI_activos_virtuales,23759.4,inf,615.25,1,0,inusual
CLT93202,3271483.78,2025-06-03,tarjeta,transmision_dinero,5,0,0,0,2025-06-03,6,1,0,0,0,0,transmision_dinero,inf,inf,3271483.78,1,0,relevante
CLT93202,34566.75,2025-07-06,tarjeta,transmision_dinero,5,0,0,0,2025-07-06,7,6,0,0,0,0,transmision_dinero,inf,inf,3306050.53,2,0,relevante
CLT93227,388.78,2025-07-09,transferencia_internacional,automotriz,3,0,1,0,2025-07-09,7,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,388.78,1,0,inusual
CLT93227,53633.21,2025-04-25,tarjeta,traslado_valores,3,0,0,1,2025-04-25,4,4,0,0,0,0,X_traslado_valores,363179.4,363179.4,53633.21,1,0,inusual
CLT93227,9478.11,2024-11-21,tarjeta,notaria,3,0,0,0,2024-11-21,11,3,0,0,0,0,notaria,inf,inf,9478.11,1,0,relevante
CLT93307,38885.73,2025-03-02,efectivo,automotriz,1,1,0,0,2025-03-02,3,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,38885.73,1,0,relevante
CLT93320,60763.24,2025-04-14,efectivo,arte_antiguedades,4,1,0,0,2025-04-14,4,0,0,1,0,0,arte_antiguedades,inf,inf,60763.24,1,0,relevante
CLT93320,29402.92,2025-09-21,efectivo,arte_antiguedades,4,1,0,0,2025-09-21,9,6,0,0,0,0,arte_antiguedades,inf,inf,90166.16,2,0,relevante
CLT93320,111709.72,2025-01-14,transferencia_nacional,casa_cambio,4,0,0,1,2025-01-14,1,1,0,1,0,0,casa_cambio,inf,inf,111709.72,1,0,inusual
CLT93320,13382.62,2025-09-03,efectivo,casa_cambio,4,1,0,1,2025-09-03,9,2,0,0,0,0,casa_cambio,inf,inf,13382.62,1,0,inusual
CLT93507,86573.59,2025-03-26,efectivo,activos_virtuales,3,1,0,1,2025-03-26,3,2,0,0,1,0,XVI_activos_virtuales,23759.4,inf,86573.59,1,0,preocupante
CLT93507,5563.88,2025-02-12,efectivo,casa_cambio,3,1,0,1,2025-02-12,2,2,0,0,0,0,casa_cambio,inf,inf,5563.88,1,0,inusual
CLT93507,24247.76,2025-07-06,tarjeta,transmision_dinero,3,0,0,0,2025-07-06,7,6,0,0,0,0,transmision_dinero,inf,inf,24247.76,1,0,relevante
CLT93579,9016.95,2025-03-11,efectivo,automotriz,9,1,0,0,2025-03-11,3,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,9016.95,1,0,relevante
CLT93579,65511.45,2025-09-13,transferencia_nacional,automotriz,9,0,0,0,2025-09-13,9,5,0,1,0,0,VIII_vehiculos,726358.8,363179.4,65511.45,1,0,relevante
CLT93579,48459.99,2024-12-06,tarjeta,inmobiliaria,9,0,0,0,2024-12-06,12,4,0,0,0,0,V_inmuebles,907948.5,907948.5,48459.99,1,0,relevante
CLT93579,147513.64,2025-02-06,efectivo,inmobiliaria,9,1,0,0,2025-02-06,2,3,0,0,0,0,V_inmuebles,907948.5,907948.5,195973.63,2,0,relevante
CLT93579,3861.6,2025-09-28,efectivo,joyeria_metales,9,1,0,0,2025-09-28,9,6,0,0,0,0,XI_joyeria,363179.4,363179.4,3861.6,1,0,relevante
CLT93579,56172.37,2025-09-17,tarjeta,arte_antiguedades,9,0,0,0,2025-09-17,9,2,0,1,0,0,arte_antiguedades,inf,inf,56172.37,1,0,relevante
CLT93579,28370.61,2025-03-25,efectivo,notaria,9,1,0,0,2025-03-25,3,1,0,0,0,0,notaria,inf,inf,28370.61,1,0,relevante
CLT93579,69681.38,2025-01-25,transferencia_nacional,servicios_financieros,9,0,0,0,2025-01-25,1,5,0,0,0,0,servicios_financieros,inf,inf,69681.38,1,0,relevante
CLT93579,90255.16,2025-02-23,transferencia_nacional,servicios_financieros,9,0,0,0,2025-02-23,2,6,0,0,0,0,servicios_financieros,inf,inf,159936.54,2,0,relevante
CLT93606,70093.96,2025-04-16,transferencia_nacional,joyeria_metales,4,0,0,0,2025-04-16,4,2,0,1,0,0,XI_joyeria,363179.4,363179.4,70093.96,1,0,relevante
CLT93606,5863.49,2024-12-26,transferencia_nacional,activos_virtuales,4,0,0,1,2024-12-26,12,3,0,0,0,0,XVI_activos_virtuales,23759.4,inf,5863.49,1,0,inusual
CLT93606,35137.06,2025-09-03,efectivo,arte_antiguedades,4,1,0,0,2025-09-03,9,2,0,0,0,0,arte_antiguedades,inf,inf,35137.06,1,0,relevante
CLT93606,3476.56,2025-10-27,tarjeta,casa_cambio,4,0,0,1,2025-10-27,10,0,0,0,0,0,casa_cambio,inf,inf,3476.56,1,0,inusual
CLT93748,72568.9,2025-09-30,transferencia_nacional,automotriz,4,0,0,0,2025-09-30,9,1,1,0,0,0,VIII_vehiculos,726358.8,363179.4,72568.9,1,0,relevante
CLT93748,1853.11,2024-11-05,transferencia_nacional,activos_virtuales,4,0,0,1,2024-11-05,11,1,0,0,0,0,XVI_activos_virtuales,23759.4,inf,1853.11,1,0,inusual
CLT93748,10718.31,2025-02-22,tarjeta,traslado_valores,4,0,0,1,2025-02-22,2,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,10718.31,1,0,inusual
CLT93748,83976.91,2025-07-05,transferencia_internacional,transmision_dinero,4,0,1,0,2025-07-05,7,5,0,0,0,0,transmision_dinero,inf,inf,83976.91,1,0,inusual
CLT93810,1437799.92,2025-09-15,transferencia_nacional,automotriz,5,0,0,0,2025-09-15,9,0,0,1,1,0,VIII_vehiculos,726358.8,363179.4,1437799.92,1,0,preocupante
CLT93810,8649.12,2025-09-07,tarjeta,inmobiliaria,5,0,0,0,2025-09-07,9,6,0,0,0,0,V_inmuebles,907948.5,907948.5,8649.12,1,0,relevante
CLT93810,60215.61,2025-01-10,tarjeta,joyeria_metales,5,0,0,0,2025-01-10,1,4,0,0,0,0,XI_joyeria,363179.4,363179.4,60215.61,1,0,relevante
CLT93810,4790.36,2025-04-04,tarjeta,arte_antiguedades,5,0,0,0,2025-04-04,4,4,0,0,0,0,arte_antiguedades,inf,inf,4790.36,1,0,relevante
CLT93810,164954.47,2024-12-11,tarjeta,casa_cambio,5,0,0,1,2024-12-11,12,2,0,0,0,0,casa_cambio,inf,inf,164954.47,1,0,inusual
CLT93886,51432.59,2025-09-02,tarjeta,servicios_financieros,1,0,0,0,2025-09-02,9,1,0,0,0,0,servicios_financieros,inf,inf,51432.59,1,0,relevante
CLT94080,50191.51,2025-07-08,transferencia_nacional,joyeria_metales,3,0,0,0,2025-07-08,7,1,0,0,0,0,XI_joyeria,363179.4,363179.4,50191.51,1,0,relevante
CLT94080,14634.76,2024-11-14,efectivo,activos_virtuales,3,1,0,1,2024-11-14,11,3,0,1,0,0,XVI_activos_virtuales,23759.4,inf,14634.76,1,0,inusual
CLT94080,1347.42,2025-10-18,tarjeta,arte_antiguedades,3,0,0,0,2025-10-18,10,5,0,0,0,0,arte_antiguedades,inf,inf,1347.42,1,0,relevante
CLT94246,103501.27,2025-05-06,tarjeta,inmobiliaria,4,0,0,0,2025-05-06,5,1,0,0,0,0,V_inmuebles,907948.5,907948.5,103501.27,1,0,relevante
CLT94246,43397.21,2025-08-19,efectivo,arte_antiguedades,4,1,0,0,2025-08-19,8,1,0,0,0,0,arte_antiguedades,inf,inf,43397.21,1,0,relevante
CLT94246,23069.7,2025-09-21,transferencia_nacional,arte_antiguedades,4,0,0,0,2025-09-21,9,6,0,0,0,0,arte_antiguedades,inf,inf,66466.91,2,0,relevante
CLT94246,1251423.64,2025-09-29,tarjeta,notaria,4,0,0,0,2025-09-29,9,0,0,0,0,0,notaria,inf,inf,1251423.64,1,0,relevante
CLT94259,84595.68,2025-03-25,tarjeta,activos_virtuales,2,0,0,1,2025-03-25,3,1,0,0,1,0,XVI_activos_virtuales,23759.4,inf,84595.68,1,0,preocupante
CLT94259,40491.41,2024-11-06,transferencia_nacional,servicios_financieros,2,0,0,0,2024-11-06,11,2,0,0,0,0,servicios_financieros,inf,inf,40491.41,1,0,relevante
CLT94607,160988.16,2025-04-08,efectivo,servicios_financieros,1,1,0,0,2025-04-08,4,1,0,0,0,0,servicios_financieros,inf,inf,160988.16,1,0,relevante
CLT94659,123135.7,2025-10-09,transferencia_internacional,joyeria_metales,3,0,1,0,2025-10-09,10,3,0,0,0,0,XI_joyeria,363179.4,363179.4,123135.7,1,0,inusual
CLT94659,105325.85,2025-08-16,tarjeta,traslado_valores,3,0,0,1,2025-08-16,8,5,0,1,0,0,X_traslado_valores,363179.4,363179.4,105325.85,1,0,inusual
CLT94659,139181.89,2025-07-02,efectivo,casa_cambio,3,1,0,1,2025-07-02,7,2,0,0,0,0,casa_cambio,inf,inf,139181.89,1,0,inusual
CLT94696,51057.47,2025-07-20,transferencia_internacional,joyeria_metales,5,0,1,0,2025-07-20,7,6,0,0,0,0,XI_joyeria,363179.4,363179.4,51057.47,1,0,inusual
CLT94696,9333.22,2025-05-14,transferencia_nacional,arte_antiguedades,5,0,0,0,2025-05-14,5,2,0,1,0,0,arte_antiguedades,inf,inf,9333.22,1,0,relevante
CLT94696,6116.75,2025-07-29,tarjeta,casa_cambio,5,0,0,1,2025-07-29,7,1,0,0,0,0,casa_cambio,inf,inf,6116.75,1,0,inusual
CLT94696,79683.64,2025-08-05,transferencia_nacional,casa_cambio,5,0,0,1,2025-08-05,8,1,0,0,0,0,casa_cambio,inf,inf,85800.39,2,0,inusual
CLT94696,65823.12,2025-10-07,transferencia_nacional,casa_cambio,5,0,0,1,2025-10-07,10,1,0,0,0,0,casa_cambio,inf,inf,151623.51,3,0,inusual
CLT94874,54335.24,2024-12-29,tarjeta,automotriz,6,0,0,0,2024-12-29,12,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,54335.24,1,0,relevante
CLT94874,159822.37,2025-04-01,transferencia_nacional,arte_antiguedades,6,0,0,0,2025-04-01,4,1,0,0,0,0,arte_antiguedades,inf,inf,159822.37,1,0,relevante
CLT94874,2314117.65,2025-05-21,transferencia_nacional,arte_antiguedades,6,0,0,0,2025-05-21,5,2,0,0,0,0,arte_antiguedades,inf,inf,2473940.02,2,0,relevante
CLT94874,64370.19,2025-07-20,transferencia_nacional,casa_cambio,6,0,0,1,2025-07-20,7,6,0,0,0,0,casa_cambio,inf,inf,64370.19,1,0,inusual
CLT94874,161348.59,2024-12-13,efectivo,notaria,6,1,0,0,2024-12-13,12,4,0,1,0,0,notaria,inf,inf,161348.59,1,0,relevante
CLT94874,39086.51,2025-04-02,efectivo,servicios_financieros,6,1,0,0,2025-04-02,4,2,0,0,0,0,servicios_financieros,inf,inf,39086.51,1,0,relevante
CLT94886,1274.57,2025-01-03,efectivo,activos_virtuales,3,1,0,1,2025-01-03,1,4,0,0,0,0,XVI_activos_virtuales,23759.4,inf,1274.57,1,0,inusual
CLT94886,51559.13,2025-10-08,tarjeta,traslado_valores,3,0,0,1,2025-10-08,10,2,0,0,0,0,X_traslado_valores,363179.4,363179.4,51559.13,1,0,inusual
CLT94886,31817.27,2025-10-06,transferencia_nacional,servicios_financieros,3,0,0,0,2025-10-06,10,0,0,0,0,0,servicios_financieros,inf,inf,31817.27,1,0,relevante
CLT94896,19099.26,2025-06-22,efectivo,joyeria_metales,4,1,0,0,2025-06-22,6,6,0,0,0,0,XI_joyeria,363179.4,363179.4,19099.26,1,0,relevante
CLT94896,26648.68,2025-01-07,transferencia_internacional,activos_virtuales,4,0,1,1,2025-01-07,1,1,0,0,1,0,XVI_activos_virtuales,23759.4,inf,26648.68,1,0,preocupante
CLT94896,1081.86,2025-09-20,efectivo,activos_virtuales,4,1,0,1,2025-09-20,9,5,0,0,0,0,XVI_activos_virtuales,23759.4,inf,1081.86,1,0,inusual
CLT94896,54372.24,2025-11-01,transferencia_nacional,traslado_valores,4,0,0,1,2025-11-01,11,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,54372.24,1,0,inusual
CLT94939,1377.74,2025-05-18,efectivo,notaria,2,1,0,0,2025-05-18,5,6,0,0,0,0,notaria,inf,inf,1377.74,1,0,relevante
CLT94939,68546.68,2025-07-17,efectivo,servicios_financieros,2,1,0,0,2025-07-17,7,3,0,1,0,0,servicios_financieros,inf,inf,68546.68,1,0,relevante
CLT95175,4679.97,2025-09-01,efectivo,joyeria_metales,4,1,0,0,2025-09-01,9,0,0,0,0,0,XI_joyeria,363179.4,363179.4,4679.97,1,0,relevante
CLT95175,68425.95,2024-11-18,transferencia_nacional,traslado_valores,4,0,0,1,2024-11-18,11,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,68425.95,1,0,inusual
CLT95175,52036.4,2025-06-19,tarjeta,casa_cambio,4,0,0,1,2025-06-19,6,3,0,0,0,0,casa_cambio,inf,inf,52036.4,1,0,inusual
CLT95175,42498.95,2024-12-03,transferencia_nacional,transmision_dinero,4,0,0,0,2024-12-03,12,1,0,0,0,0,transmision_dinero,inf,inf,42498.95,1,0,relevante
CLT95180,28557.3,2025-02-15,efectivo,inmobiliaria,8,1,0,0,2025-02-15,2,5,0,1,0,0,V_inmuebles,907948.5,907948.5,28557.3,1,0,relevante
CLT95180,4940.61,2025-10-14,transferencia_nacional,inmobiliaria,8,0,0,0,2025-10-14,10,1,0,1,0,0,V_inmuebles,907948.5,907948.5,4940.61,1,0,relevante
CLT95180,5701.93,2025-08-13,transferencia_internacional,activos_virtuales,8,0,1,1,2025-08-13,8,2,0,1,0,0,XVI_activos_virtuales,23759.4,inf,5701.93,1,0,inusual
CLT95180,165552.79,2025-02-01,efectivo,arte_antiguedades,8,1,0,0,2025-02-01,2,5,0,0,0,0,arte_antiguedades,inf,inf,165552.79,1,0,relevante
CLT95180,22925.81,2025-10-01,transferencia_nacional,arte_antiguedades,8,0,0,0,2025-10-01,10,2,0,0,0,0,arte_antiguedades,inf,inf,22925.81,1,0,relevante
CLT95180,126284.53,2025-07-22,transferencia_nacional,notaria,8,0,0,0,2025-07-22,7,1,0,0,0,0,notaria,inf,inf,126284.53,1,0,relevante
CLT95180,23835.1,2025-09-27,efectivo,servicios_financieros,8,1,0,0,2025-09-27,9,5,0,0,0,0,servicios_financieros,inf,inf,23835.1,1,0,relevante
CLT95180,54560.21,2025-08-05,transferencia_nacional,transmision_dinero,8,0,0,0,2025-08-05,8,1,0,0,0,0,transmision_dinero,inf,inf,54560.21,1,0,relevante
CLT95181,62822.9,2025-09-21,transferencia_nacional,joyeria_metales,3,0,0,0,2025-09-21,9,6,0,0,0,0,XI_joyeria,363179.4,363179.4,62822.9,1,0,relevante
CLT95181,4451.17,2025-07-14,transferencia_nacional,traslado_valores,3,0,0,1,2025-07-14,7,0,0,1,0,0,X_traslado_valores,363179.4,363179.4,4451.17,1,0,inusual
CLT95181,166433.91,2025-10-02,transferencia_nacional,notaria,3,0,0,0,2025-10-02,10,3,0,0,0,0,notaria,inf,inf,166433.91,1,0,relevante
CLT95215,155197.84,2024-12-19,efectivo,inmobiliaria,5,1,0,0,2024-12-19,12,3,0,0,0,0,V_inmuebles,907948.5,907948.5,155197.84,1,0,relevante
CLT95215,130071.76,2025-07-31,efectivo,inmobiliaria,5,1,0,0,2025-07-31,7,3,1,0,0,0,V_inmuebles,907948.5,907948.5,130071.76,1,0,relevante
CLT95215,10977.08,2025-05-21,efectivo,servicios_financieros,5,1,0,0,2025-05-21,5,2,0,0,0,0,servicios_financieros,inf,inf,10977.08,1,0,relevante
CLT95215,74666.59,2025-08-21,efectivo,servicios_financieros,5,1,0,0,2025-08-21,8,3,0,0,0,0,servicios_financieros,inf,inf,85643.67,2,0,relevante
CLT95215,120472.4,2025-07-27,tarjeta,transmision_dinero,5,0,0,0,2025-07-27,7,6,0,0,0,0,transmision_dinero,inf,inf,120472.4,1,0,relevante
CLT95256,20827.34,2024-12-14,efectivo,automotriz,9,1,0,0,2024-12-14,12,5,0,1,0,0,VIII_vehiculos,726358.8,363179.4,20827.34,1,0,relevante
CLT95256,49553.62,2025-08-12,efectivo,joyeria_metales,9,1,0,0,2025-08-12,8,1,0,0,0,0,XI_joyeria,363179.4,363179.4,49553.62,1,0,relevante
CLT95256,41451.13,2025-02-05,tarjeta,arte_antiguedades,9,0,0,0,2025-02-05,2,2,0,0,0,0,arte_antiguedades,inf,inf,41451.13,1,0,relevante
CLT95256,73624.2,2025-04-03,tarjeta,arte_antiguedades,9,0,0,0,2025-04-03,4,3,0,0,0,0,arte_antiguedades,inf,inf,115075.32999999999,2,0,relevante
CLT95256,98365.44,2025-04-15,transferencia_nacional,arte_antiguedades,9,0,0,0,2025-04-15,4,1,0,1,0,0,arte_antiguedades,inf,inf,213440.77000000002,3,0,relevante
CLT95256,6551.23,2025-05-18,transferencia_nacional,casa_cambio,9,0,0,1,2025-05-18,5,6,0,0,0,0,casa_cambio,inf,inf,6551.23,1,0,inusual
CLT95256,4419050.17,2024-12-21,tarjeta,notaria,9,0,0,0,2024-12-21,12,5,0,0,0,0,notaria,inf,inf,4419050.17,1,0,relevante
CLT95256,59706.24,2025-01-24,tarjeta,servicios_financieros,9,0,0,0,2025-01-24,1,4,0,0,0,0,servicios_financieros,inf,inf,59706.24,1,0,relevante
CLT95256,7391.08,2025-05-25,tarjeta,transmision_dinero,9,0,0,0,2025-05-25,5,6,0,0,0,0,transmision_dinero,inf,inf,7391.08,1,0,relevante
CLT95394,131014.87,2025-04-15,tarjeta,casa_cambio,3,0,0,1,2025-04-15,4,1,0,1,0,0,casa_cambio,inf,inf,131014.87,1,0,inusual
CLT95394,34328.46,2025-06-01,transferencia_nacional,notaria,3,0,0,0,2025-06-01,6,6,0,0,0,0,notaria,inf,inf,34328.46,1,0,relevante
CLT95394,44752.04,2025-04-22,tarjeta,servicios_financieros,3,0,0,0,2025-04-22,4,1,0,0,0,0,servicios_financieros,inf,inf,44752.04,1,0,relevante
CLT95426,127376.07,2024-12-11,transferencia_nacional,servicios_financieros,1,0,0,0,2024-12-11,12,2,0,0,0,0,servicios_financieros,inf,inf,127376.07,1,0,relevante
CLT95461,489.5,2025-04-20,tarjeta,inmobiliaria,1,0,0,0,2025-04-20,4,6,0,0,0,0,V_inmuebles,907948.5,907948.5,489.5,1,0,relevante
CLT95477,153565.32,2025-05-13,efectivo,arte_antiguedades,3,1,0,0,2025-05-13,5,1,0,1,0,0,arte_antiguedades,inf,inf,153565.32,1,0,relevante
CLT95477,74758.35,2024-12-21,transferencia_nacional,casa_cambio,3,0,0,1,2024-12-21,12,5,0,0,0,0,casa_cambio,inf,inf,74758.35,1,0,inusual
CLT95477,23726.69,2024-12-25,transferencia_nacional,servicios_financieros,3,0,0,0,2024-12-25,12,2,0,0,0,0,servicios_financieros,inf,inf,23726.69,1,0,relevante
CLT95649,50347.6,2025-02-15,efectivo,inmobiliaria,4,1,0,0,2025-02-15,2,5,0,1,0,0,V_inmuebles,907948.5,907948.5,50347.6,1,0,relevante
CLT95649,9180.95,2024-11-07,tarjeta,arte_antiguedades,4,0,0,0,2024-11-07,11,3,0,0,0,0,arte_antiguedades,inf,inf,9180.95,1,0,relevante
CLT95649,18748.62,2025-03-01,transferencia_nacional,casa_cambio,4,0,0,1,2025-03-01,3,5,0,0,0,0,casa_cambio,inf,inf,18748.62,1,0,inusual
CLT95649,38747.97,2025-08-19,transferencia_nacional,transmision_dinero,4,0,0,0,2025-08-19,8,1,0,0,0,0,transmision_dinero,inf,inf,38747.97,1,0,relevante
CLT95717,2420.81,2025-09-11,efectivo,servicios_financieros,1,1,0,0,2025-09-11,9,3,0,0,0,0,servicios_financieros,inf,inf,2420.81,1,0,relevante
CLT95813,8121.57,2025-09-19,transferencia_nacional,inmobiliaria,2,0,0,0,2025-09-19,9,4,0,0,0,0,V_inmuebles,907948.5,907948.5,8121.57,1,0,relevante
CLT95813,30390.28,2025-07-06,transferencia_internacional,servicios_financieros,2,0,1,0,2025-07-06,7,6,0,0,0,0,servicios_financieros,inf,inf,30390.28,1,0,inusual
CLT95823,3975386.6,2025-02-28,tarjeta,activos_virtuales,1,0,0,1,2025-02-28,2,4,1,0,1,0,XVI_activos_virtuales,23759.4,inf,3975386.6,1,0,preocupante
CLT95909,151413.36,2025-07-21,transferencia_nacional,automotriz,6,0,0,0,2025-07-21,7,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,151413.36,1,0,relevante
CLT95909,146203.89,2025-03-04,transferencia_internacional,arte_antiguedades,6,0,1,0,2025-03-04,3,1,0,0,0,0,arte_antiguedades,inf,inf,146203.89,1,0,inusual
CLT95909,12915.94,2025-06-11,transferencia_nacional,casa_cambio,6,0,0,1,2025-06-11,6,2,0,0,0,0,casa_cambio,inf,inf,12915.94,1,0,inusual
CLT95909,7212.69,2025-05-20,transferencia_nacional,notaria,6,0,0,0,2025-05-20,5,1,0,0,0,0,notaria,inf,inf,7212.69,1,0,relevante
CLT95909,52815.11,2025-07-06,transferencia_nacional,servicios_financieros,6,0,0,0,2025-07-06,7,6,0,0,0,0,servicios_financieros,inf,inf,52815.11,1,0,relevante
CLT95909,34602.79,2025-03-02,tarjeta,transmision_dinero,6,0,0,0,2025-03-02,3,6,0,0,0,0,transmision_dinero,inf,inf,34602.79,1,0,relevante
CLT95990,90127.23,2024-11-03,tarjeta,automotriz,2,0,0,0,2024-11-03,11,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,90127.23,1,0,relevante
CLT95990,23493.22,2025-02-01,transferencia_nacional,servicios_financieros,2,0,0,0,2025-02-01,2,5,0,0,0,0,servicios_financieros,inf,inf,23493.22,1,0,relevante
CLT96163,6955.12,2025-05-23,tarjeta,joyeria_metales,2,0,0,0,2025-05-23,5,4,0,0,0,0,XI_joyeria,363179.4,363179.4,6955.12,1,0,relevante
CLT96163,4114879.7,2025-07-05,transferencia_internacional,servicios_financieros,2,0,1,0,2025-07-05,7,5,0,0,0,0,servicios_financieros,inf,inf,4114879.7,1,0,inusual
CLT96200,114426.79,2025-06-04,transferencia_internacional,activos_virtuales,4,0,1,1,2025-06-04,6,2,0,0,1,0,XVI_activos_virtuales,23759.4,inf,114426.79,1,0,preocupante
CLT96200,133059.2,2025-01-14,transferencia_nacional,arte_antiguedades,4,0,0,0,2025-01-14,1,1,0,1,0,0,arte_antiguedades,inf,inf,133059.2,1,0,relevante
CLT96200,92108.84,2025-07-10,transferencia_nacional,servicios_financieros,4,0,0,0,2025-07-10,7,3,0,0,0,0,servicios_financieros,inf,inf,92108.84,1,0,relevante
CLT96200,119927.96,2025-11-01,transferencia_nacional,servicios_financieros,4,0,0,0,2025-11-01,11,5,0,0,0,0,servicios_financieros,inf,inf,212036.8,2,0,relevante
CLT96356,102100.29,2025-10-04,tarjeta,automotriz,5,0,0,0,2025-10-04,10,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,102100.29,1,0,relevante
CLT96356,6019.21,2025-03-13,tarjeta,inmobiliaria,5,0,0,0,2025-03-13,3,3,0,1,0,0,V_inmuebles,907948.5,907948.5,6019.21,1,0,relevante
CLT96356,89699.93,2025-10-07,transferencia_nacional,joyeria_metales,5,0,0,0,2025-10-07,10,1,0,0,0,0,XI_joyeria,363179.4,363179.4,89699.93,1,0,relevante
